,id,Type,Player,href,decklist,record,date
29,4820240,Murktide Regent,ejcos531,/deck/visual/4820240?fullscreen=true,"3 Archmage's Charm
4 Consider
4 Counterspell
4 Dragon's Rage Channeler
4 Expressive Iteration
1 Fiery Islet
1 Flooded Strand
3 Island
2 Ledger Shredder
3 Lightning Bolt
4 Mishra's Bauble
1 Misty Rainforest
4 Murktide Regent
1 Otawara, Soaring City
2 Polluted Delta
4 Ragavan, Nimble Pilferer
2 Scalding Tarn
2 Spell Pierce
4 Spirebluff Canal
3 Steam Vents
4 Unholy Heat

2 Dress Down
2 Engineered Explosives
2 Flusterstorm
3 Mystical Dispute
3 Relic of Progenitus
1 Spell Pierce
2 Subtlety
",30, 2022-05-15
30,4820241,Grixis Death's Shadow,SoulStrong,/deck/visual/4820241?fullscreen=true,"2 Blood Crypt
4 Bloodstained Mire
4 Death's Shadow
4 Dragon's Rage Channeler
4 Drown in the Loch
4 Expressive Iteration
2 Inquisition of Kozilek
3 Kroxa, Titan of Death's Hunger
2 Ledger Shredder
2 Lightning Bolt
4 Mishra's Bauble
1 Mountain
4 Polluted Delta
4 Ragavan, Nimble Pilferer
3 Scalding Tarn
2 Steam Vents
1 Swamp
4 Thoughtseize
4 Unholy Heat
2 Watery Grave

3 Dress Down
2 Flusterstorm
1 Jegantha, the Wellspring
4 Leyline of the Void
1 Spell Pierce
2 Terminate
2 Tourach, Dread Cantor
",31, 2022-05-15
31,4820242,Hammer Time,kqbj,/deck/visual/4820242?fullscreen=true,"1 Basilisk Collar
4 Colossus Hammer
4 Devoted Druid
4 Esper Sentinel
2 Giver of Runes
3 Horizon Canopy
3 Inkmoth Nexus
1 Kaldra Compleat
1 Luxior, Giada's Gift
4 Marsh Flats
3 Memnite
1 Nettlecyst
3 Plains
4 Puresteel Paladin
3 Razorverge Thicket
1 Shadowspear
4 Sigarda's Aid
1 Snow-Covered Plains
1 Springleaf Drum
1 Steelshaper's Gift
4 Stoneforge Mystic
2 Temple Garden
4 Urza's Saga
1 Viridian Longbow

3 Blacksmith's Skill
2 Hushbringer
3 March of Otherworldly Light
2 Path to Exile
3 Rest in Peace
2 Sanctifier en-Vec
",32, 2022-05-15
0,4818577,Murktide Regent,Drizzt253,/deck/visual/4818577?fullscreen=true,"3 Archmage's Charm
1 Brazen Borrower
4 Consider
4 Counterspell
3 Dragon's Rage Channeler
4 Expressive Iteration
1 Fiery Islet
2 Ledger Shredder
3 Lightning Bolt
4 Mishra's Bauble
2 Misty Rainforest
4 Murktide Regent
1 Otawara, Soaring City
4 Ragavan, Nimble Pilferer
4 Scalding Tarn
3 Snow-Covered Island
2 Spell Pierce
4 Spirebluff Canal
3 Steam Vents
4 Unholy Heat

1 Blood Moon
1 Dress Down
1 Engineered Explosives
2 Flusterstorm
2 Fury
2 Jace, the Mind Sculptor
1 Magus of the Moon
3 Mystical Dispute
2 Relic of Progenitus
",1, 2022-05-14
1,4818578,4c Living End,kanister,/deck/visual/4818578?fullscreen=true,"4 Architects of Will
2 Botanical Sanctum
1 Brazen Borrower
2 Breeding Pool
4 Curator of Mysteries
4 Force of Negation
1 Forest
4 Grief
1 Island
4 Living End
4 Misty Rainforest
2 Otawara, Soaring City
1 Scalding Tarn
4 Shardless Agent
2 Spirebluff Canal
2 Steam Vents
4 Street Wraith
4 Striped Riverwinder
1 Subtlety
1 Sunken Ruins
4 Violent Outburst
3 Waker of Waves
1 Wooded Foothills

1 Dead/Gone
2 Endurance
1 Force of Vigor
2 Foundation Breaker
1 Ingot Chewer
2 Leyline of Sanctity
2 Leyline of the Void
2 Mystical Dispute
2 Subtlety
",2, 2022-05-14
2,4818579,WRG,selesneal,/deck/visual/4818579?fullscreen=true,"1 Boseiju, Who Endures
4 Devoted Druid
2 Endurance
1 Felidar Guardian
2 Forest
4 Ignoble Hierarch
1 Karmic Guide
4 Karn, the Great Creator
1 Kiki-Jiki, Mirror Breaker
3 Lightning Bolt
1 Luxior, Giada's Gift
2 Mountain
4 Planebound Accomplice
1 Pyrite Spellbomb
4 Ragavan, Nimble Pilferer
1 Sacred Foundry
1 Shadowspear
2 Stomping Ground
1 Temple Garden
1 Unholy Heat
4 Urza's Saga
4 Vivien on the Hunt
3 Windswept Heath
4 Wooded Foothills
4 Wrenn and Six

1 Batterskull
1 Chalice of the Void
1 Engineered Explosives
1 Ensnaring Bridge
2 Fury
1 Liquimetal Coating
1 Luxior, Giada's Gift
1 Pithing Needle
1 Tormod's Crypt
1 Unlicensed Hearse
3 Veil of Summer
1 Walking Ballista
",3, 2022-05-14
3,4818580,Yawgmoth,GanYanCHN,/deck/visual/4818580?fullscreen=true,"2 Birds of Paradise
1 Blood Artist
3 Blooming Marsh
1 Boseiju, Who Endures
4 Chord of Calling
1 Dryad Arbor
4 Eldritch Evolution
1 Endurance
2 Forest
1 Geralf's Messenger
1 Gilded Goose
3 Grist, the Hunger Tide
1 Hapatra, Vizier of Poisons
4 Ignoble Hierarch
2 Misty Rainforest
1 Nurturing Peatland
2 Overgrown Tomb
1 Scavenging Ooze
4 Strangleroot Geist
1 Swamp
2 Twilight Mire
1 Urborg, Tomb of Yawgmoth
4 Verdant Catacombs
4 Wall of Roots
1 Yavimaya, Cradle of Growth
4 Yawgmoth, Thran Physician
4 Young Wolf

3 Endurance
2 Force of Vigor
3 Necromentia
1 Necroplasm
1 Outland Liberator
3 Phyrexian Crusader
2 Thoughtseize
",4, 2022-05-14
4,4818581,Mono-Green Tron,Weiden,/deck/visual/4818581?fullscreen=true,"4 Ancient Stirrings
1 Blast Zone
1 Boseiju, Who Endures
3 Chromatic Sphere
4 Chromatic Star
4 Expedition Map
3 Forest
4 Karn Liberated
4 Karn, the Great Creator
2 Oblivion Stone
2 Relic of Progenitus
1 Sanctum of Ugin
4 Sylvan Scrying
2 Thragtusk
2 Ugin, the Spirit Dragon
2 Ulamog, the Ceaseless Hunger
4 Urza's Mine
4 Urza's Power Plant
4 Urza's Tower
2 Walking Ballista
3 Warping Wail

1 Emrakul, the Promised End
1 Ensnaring Bridge
1 Gut Shot
1 Liquimetal Coating
3 Nature's Claim
1 Pithing Needle
1 Ratchet Bomb
1 Skysovereign, Consul Flagship
1 Sundering Titan
1 Tormod's Crypt
1 Trinisphere
1 Walking Ballista
1 Wurmcoil Engine
",5, 2022-05-14
5,4818582,4c Blink,RespectTheCat,/deck/visual/4818582?fullscreen=true,"4 Abundant Growth
1 Boseiju, Who Endures
1 Breeding Pool
4 Counterspell
2 Eladamri's Call
1 Endurance
4 Expressive Iteration
4 Flooded Strand
1 Fury
1 Hallowed Fountain
3 Ice-Fang Coatl
1 Ketria Triome
2 March of Otherworldly Light
4 Misty Rainforest
4 Omnath, Locus of Creation
1 Otawara, Soaring City
4 Prismatic Ending
4 Ragavan, Nimble Pilferer
1 Raugrin Triome
1 Sacred Foundry
1 Snow-Covered Forest
1 Snow-Covered Island
1 Snow-Covered Mountain
1 Snow-Covered Plains
1 Sokenzan, Crucible of Defiance
4 Solitude
1 Spara's Headquarters
2 Spreading Seas
1 Steam Vents
1 Stomping Ground
4 Teferi, Time Raveler
1 Temple Garden
3 Unholy Heat
3 Windswept Heath
3 Wooded Foothills
4 Wrenn and Six

1 Alpine Moon
2 Boseiju, Who Endures
1 Emrakul, the Promised End
1 Endurance
1 Engineered Explosives
1 Flusterstorm
1 Force of Vigor
1 Magus of the Moon
2 Relic of Progenitus
3 Veil of Summer
1 Yorion, Sky Nomad
",6, 2022-05-14
6,4818583,Death & Taxes,Sliv3r,/deck/visual/4818583?fullscreen=true,"4 Aether Vial
4 Archon of Emeria
1 Batterskull
1 Castle Ardenvale
2 Cave of the Frost Dragon
1 Eiganjo Castle
3 Eiganjo, Seat of the Empire
4 Emeria's Call
4 Ephemerate
4 Field of Ruin
4 Flickerwisp
4 Ghost Quarter
4 Giver of Runes
1 Kaldra Compleat
4 Leonin Arbiter
1 Lion Sash
2 March of Otherworldly Light
2 Path to Exile
11 Plains
4 Skyclave Apparition
4 Solitude
4 Stoneforge Mystic
1 Sword of Fire and Ice
2 Tectonic Edge
4 Thalia, Guardian of Thraben

3 Burrenton Forge-Tender
4 Drannith Magistrate
2 Path to Exile
3 Rest in Peace
2 Sanctifier en-Vec
1 Yorion, Sky Nomad
",7, 2022-05-14
7,4818584,Murktide Regent,Grixis_man,/deck/visual/4818584?fullscreen=true,"3 Archmage's Charm
4 Consider
4 Counterspell
4 Dragon's Rage Channeler
4 Expressive Iteration
1 Fiery Islet
2 Ledger Shredder
3 Lightning Bolt
4 Mishra's Bauble
3 Misty Rainforest
4 Murktide Regent
1 Otawara, Soaring City
4 Ragavan, Nimble Pilferer
3 Scalding Tarn
3 Snow-Covered Island
2 Spell Pierce
4 Spirebluff Canal
3 Steam Vents
4 Unholy Heat

2 Dress Down
2 Engineered Explosives
2 Flusterstorm
3 Mystical Dispute
2 Relic of Progenitus
1 Spell Pierce
2 Subtlety
1 Unlicensed Hearse
",8, 2022-05-14
8,4818585,Azorius Control,Luzur,/deck/visual/4818585?fullscreen=true,"4 Archmage's Charm
1 Breeding Pool
2 Castle Vantress
1 Celestial Colonnade
2 Chalice of the Void
4 Counterspell
1 Dress Down
4 Flooded Strand
1 Glacial Fortress
1 Hall of Storm Giants
2 Hallowed Fountain
3 Island
3 March of Otherworldly Light
1 Memory Deluge
3 Mystic Gate
1 Otawara, Soaring City
1 Plains
4 Polluted Delta
4 Prismatic Ending
1 Raugrin Triome
4 Solitude
3 Spreading Seas
2 Supreme Verdict
2 Teferi, Hero of Dominaria
3 Teferi, Time Raveler
2 The Wandering Emperor

2 Aether Gust
1 Celestial Purge
1 Chalice of the Void
2 Dovin's Veto
1 Dress Down
1 Kaheera, the Orphanguard
2 Mystical Dispute
2 Rest in Peace
1 Spreading Seas
1 Stony Silence
1 Supreme Verdict
",9, 2022-05-14
9,4818586,Crashing Footfalls,patheus_84,/deck/visual/4818586?fullscreen=true,"1 Boseiju, Who Endures
4 Brazen Borrower
1 Breeding Pool
4 Crashing Footfalls
3 Dead/Gone
4 Endurance
4 Fire/Ice
4 Force of Negation
1 Forest
4 Fury
2 Gemstone Caverns
2 Island
1 Ketria Triome
4 Misty Rainforest
1 Mountain
1 Otawara, Soaring City
4 Scalding Tarn
4 Shardless Agent
1 Steam Vents
1 Stomping Ground
1 Subtlety
4 Violent Outburst
4 Wooded Foothills

4 Force of Vigor
2 Leyline of the Void
3 Magus of the Moon
4 Mystical Dispute
2 Subtlety
",10, 2022-05-14
10,4818587,Amulet Titan,into_play,/deck/visual/4818587?fullscreen=true,"4 Amulet of Vigor
4 Arboreal Grazer
1 Azusa, Lost but Seeking
1 Boros Garrison
2 Boseiju, Who Endures
2 Castle Garenbrig
2 Cavern of Souls
2 Cultivator Colossus
4 Dryad of the Ilysian Grove
1 Expedition Map
2 Explore
4 Forest
2 Gruul Turf
1 Misty Rainforest
4 Primeval Titan
1 Radiant Fountain
2 Selesnya Sanctuary
4 Simic Growth Chamber
1 Slayers' Stronghold
4 Summoner's Pact
1 Sunhome, Fortress of the Legion
2 Tolaria West
2 Turntimber Symbiosis
4 Urza's Saga
2 Valakut, the Molten Pinnacle
1 Vesuva

1 Bojuka Bog
1 Boseiju, Who Endures
2 Cavern of Souls
1 Emrakul, the Promised End
3 Endurance
2 Engineered Explosives
2 Force of Vigor
3 Relic of Progenitus
",11, 2022-05-14
11,4818588,Calibrated Blast,Dydyk95,/deck/visual/4818588?fullscreen=true,"4 Arid Mesa
4 Autochthon Wurm
1 Blood Crypt
3 Boseiju, Who Endures
4 Calibrated Blast
4 Emrakul, the Aeons Torn
4 Gemstone Caverns
2 Mishra's Factory
1 Mountain
3 Otawara, Soaring City
1 Raffine's Tower
2 Ramunap Ruins
4 Scalding Tarn
4 Scion of Draco
4 Shadow of Mortality
3 Sokenzan, Crucible of Defiance
1 Spara's Headquarters
1 Stomping Ground
4 Sunscorched Desert
2 Throes of Chaos
3 Wooded Foothills
1 Ziatora's Proving Ground

1 Boseiju, Who Endures
3 Boseiju, Who Shelters All
3 Consign/Oblivion
4 Crime/Punishment
4 Nephalia Academy
",12, 2022-05-14
12,4818589,Elementals,Tacosalad,/deck/visual/4818589?fullscreen=true,"4 Abundant Growth
2 Boseiju, Who Endures
1 Breeding Pool
2 Cavern of Souls
4 Eladamri's Call
2 Endurance
3 Ephemerate
4 Flooded Strand
2 Forest
4 Fury
1 Hallowed Fountain
1 Island
1 Ketria Triome
1 Magus of the Moon
4 Misty Rainforest
2 Oath of Nissa
4 Omnath, Locus of Creation
2 Plains
3 Prismatic Ending
4 Ragavan, Nimble Pilferer
4 Risen Reef
1 Sacred Foundry
4 Solitude
1 Spara's Headquarters
1 Steam Vents
1 Stomping Ground
4 Teferi, Time Raveler
1 Temple Garden
2 Unholy Heat
4 Windswept Heath
2 Wooded Foothills
4 Wrenn and Six

2 Chalice of the Void
2 Dovin's Veto
1 Emrakul, the Promised End
2 Endurance
1 Meddling Mage
1 Memory Deluge
1 Prismatic Ending
1 Supreme Verdict
1 Titania, Protector of Argoth
2 Veil of Summer
1 Yorion, Sky Nomad
",13, 2022-05-14
13,4818590,Yawgmoth,PlaytoNguyen,/deck/visual/4818590?fullscreen=true,"1 Blood Artist
2 Blooming Marsh
2 Boseiju, Who Endures
4 Chord of Calling
4 Eldritch Evolution
2 Endurance
1 Essence Warden
2 Forest
4 Gilded Goose
3 Grist, the Hunger Tide
4 Ignoble Hierarch
1 Magus of the Moon
2 Misty Rainforest
2 Nurturing Peatland
2 Overgrown Tomb
1 Stomping Ground
4 Strangleroot Geist
1 Swamp
1 Twilight Mire
1 Urborg, Tomb of Yawgmoth
4 Verdant Catacombs
4 Wall of Roots
4 Yawgmoth, Thran Physician
4 Young Wolf

1 Collector Ouphe
1 Crime/Punishment
2 Force of Vigor
3 Leyline of the Void
2 Necromentia
1 Necroplasm
1 Obstinate Baloth
1 Outland Liberator
2 Phyrexian Crusader
1 Thoughtseize
",14, 2022-05-14
14,4818591,Asmo Food,maikage,/deck/visual/4818591?fullscreen=true,"4 Academy Manufactor
1 Aether Spellbomb
4 Asmoranomardicadaistinaculdacar
3 Darkslick Shores
4 Emry, Lurker of the Loch
1 Island
4 Ledger Shredder
1 Minamo, School at Water's Edge
4 Mishra's Bauble
1 Nihil Spellbomb
1 Otawara, Soaring City
4 Ovalchase Daredevil
4 Polluted Delta
1 Shadowspear
1 Springleaf Drum
1 Steam Vents
1 Swamp
4 The Underworld Cookbook
4 Time Sieve
4 Unearth
4 Urza's Saga
4 Watery Grave

3 Bone Shards
3 Flusterstorm
4 Fulminator Mage
1 Jegantha, the Wellspring
1 Pithing Needle
1 Soul-Guide Lantern
2 Thoughtseize
",15, 2022-05-14
15,4818592,Hammer Time,max09,/deck/visual/4818592?fullscreen=true,"1 Arid Mesa
4 Colossus Hammer
4 Esper Sentinel
1 Flooded Strand
1 Hallowed Fountain
3 Inkmoth Nexus
1 Kaldra Compleat
1 Lion Sash
1 Marsh Flats
3 Memnite
2 Ornithopter
1 Pithing Needle
7 Plains
4 Puresteel Paladin
1 Relic of Progenitus
3 Sanctifier en-Vec
2 Seachrome Coast
1 Shadowspear
4 Sigarda's Aid
1 Silent Clearing
3 Springleaf Drum
4 Stoneforge Mystic
1 Sword of Fire and Ice
1 The Reality Chip
4 Urza's Saga
1 Windswept Heath

2 Cathar Commando
2 Chalice of the Void
3 Dress Down
4 Faerie Macabre
2 Path to Exile
1 Pithing Needle
1 Sanctifier en-Vec
",16, 2022-05-14
16,4818593,Affinity,Luzbelito,/deck/visual/4818593?fullscreen=true,"1 Aether Spellbomb
4 Cranial Plating
4 Darksteel Citadel
4 Frogmite
1 Gingerbrute
1 Island
4 Memnite
4 Mistvault Bridge
2 Myr Enforcer
1 Nettlecyst
4 Ornithopter
2 Relic of Progenitus
1 Shadowspear
2 Silverbluff Bridge
4 Sojourner's Companion
4 Springleaf Drum
4 Thought Monitor
4 Thoughtcast
3 Treasure Vault
4 Urza's Saga
2 Welding Jar

1 Cursed Totem
3 Damping Sphere
1 Etched Champion
1 Grafdigger's Cage
2 Hurkyl's Recall
4 Metallic Rebuke
1 Pithing Needle
2 Tormod's Crypt
",17, 2022-05-14
17,4818594,Eldrazi Tron,svessesvv,/deck/visual/4818594?fullscreen=true,"2 All Is Dust
2 Cavern of Souls
4 Chalice of the Void
3 Eldrazi Displacer
4 Eldrazi Temple
2 Endbringer
4 Expedition Map
2 Karn Liberated
4 Karn, the Great Creator
2 March of Otherworldly Light
3 Plains
4 Reality Smasher
1 Sanctum of Ugin
1 Sea Gate Wreckage
4 Thought-Knot Seer
1 Ugin, the Ineffable
1 Ulamog, the Ceaseless Hunger
4 Urza's Mine
4 Urza's Power Plant
4 Urza's Tower
2 Warping Wail
1 Wastes
1 Wurmcoil Engine

1 Basilisk Collar
3 Containment Priest
1 Ensnaring Bridge
1 March of Otherworldly Light
1 Pithing Needle
2 Relic of Progenitus
1 Sorcerous Spyglass
2 Thorn of Amethyst
1 Trinisphere
1 Walking Ballista
1 Wurmcoil Engine
",18, 2022-05-14
18,4818595,Mono-Green Tron,staples87,/deck/visual/4818595?fullscreen=true,"4 Ancient Stirrings
1 Blast Zone
1 Boseiju, Who Endures
1 Cascading Cataracts
3 Chromatic Sphere
4 Chromatic Star
1 Emrakul, the Promised End
4 Expedition Map
2 Forest
1 Golos, Tireless Pilgrim
4 Karn Liberated
4 Karn, the Great Creator
2 Oblivion Stone
3 Relic of Progenitus
1 Sanctum of Ugin
4 Sylvan Scrying
2 Thragtusk
2 Ugin, the Spirit Dragon
2 Ulamog, the Ceaseless Hunger
4 Urza's Mine
4 Urza's Power Plant
4 Urza's Tower
2 Warping Wail

1 Engineered Explosives
1 Ensnaring Bridge
2 Force of Vigor
2 Foundation Breaker
1 Golos, Tireless Pilgrim
1 Kozilek, Butcher of Truth
1 Liquimetal Coating
1 Pithing Needle
1 Sundering Titan
1 Tormod's Crypt
1 Trinisphere
1 Walking Ballista
1 Wurmcoil Engine
",19, 2022-05-14
19,4818596,4c Living End,Day_man,/deck/visual/4818596?fullscreen=true,"4 Architects of Will
2 Botanical Sanctum
2 Breeding Pool
1 Colossal Skyturtle
4 Curator of Mysteries
4 Force of Negation
1 Forest
4 Grief
1 Island
4 Living End
4 Misty Rainforest
2 Otawara, Soaring City
1 Scalding Tarn
4 Shardless Agent
2 Spirebluff Canal
2 Steam Vents
4 Street Wraith
4 Striped Riverwinder
1 Sunken Ruins
4 Violent Outburst
4 Waker of Waves
1 Wooded Foothills

3 Endurance
2 Force of Vigor
3 Foundation Breaker
2 Leyline of Sanctity
2 Mystical Dispute
3 Subtlety
",20, 2022-05-14
20,4818597,Grixis Death's Shadow,SoulStrong,/deck/visual/4818597?fullscreen=true,"2 Blood Crypt
4 Bloodstained Mire
4 Death's Shadow
4 Dragon's Rage Channeler
4 Drown in the Loch
4 Expressive Iteration
2 Inquisition of Kozilek
2 Kaito Shizuki
3 Kroxa, Titan of Death's Hunger
2 Lightning Bolt
4 Mishra's Bauble
1 Mountain
4 Polluted Delta
4 Ragavan, Nimble Pilferer
3 Scalding Tarn
2 Steam Vents
1 Swamp
4 Thoughtseize
4 Unholy Heat
2 Watery Grave

3 Dress Down
2 Flusterstorm
1 Jegantha, the Wellspring
4 Leyline of the Void
1 Spell Pierce
2 Terminate
2 Tourach, Dread Cantor
",21, 2022-05-14
21,4818598,Murktide Regent,Misplacedginger,/deck/visual/4818598?fullscreen=true,"3 Archmage's Charm
4 Consider
4 Counterspell
4 Dragon's Rage Channeler
4 Expressive Iteration
2 Fiery Islet
1 Flooded Strand
4 Lightning Bolt
4 Mishra's Bauble
2 Misty Rainforest
4 Murktide Regent
1 Otawara, Soaring City
1 Polluted Delta
4 Ragavan, Nimble Pilferer
2 Scalding Tarn
3 Snow-Covered Island
2 Spell Pierce
4 Spirebluff Canal
3 Steam Vents
4 Unholy Heat

2 Dress Down
2 Engineered Explosives
1 Flusterstorm
1 Fury
2 Jace, the Mind Sculptor
2 Mystical Dispute
1 Spell Pierce
2 Subtlety
2 Unlicensed Hearse
",22, 2022-05-14
22,4818599,Elementals,BigBaranoia,/deck/visual/4818599?fullscreen=true,"4 Abundant Growth
2 Boseiju, Who Endures
1 Breeding Pool
2 Cavern of Souls
4 Eladamri's Call
2 Endurance
3 Ephemerate
4 Flooded Strand
3 Fury
1 Hallowed Fountain
3 Ice-Fang Coatl
1 Ketria Triome
2 Lightning Bolt
1 Magus of the Moon
4 Misty Rainforest
2 Oath of Nissa
4 Omnath, Locus of Creation
4 Prismatic Ending
1 Raugrin Triome
4 Risen Reef
1 Sacred Foundry
2 Snow-Covered Forest
1 Snow-Covered Island
2 Snow-Covered Plains
4 Solitude
1 Steam Vents
1 Stomping Ground
4 Teferi, Time Raveler
1 Temple Garden
2 Unholy Heat
4 Windswept Heath
1 Wooded Foothills
4 Wrenn and Six

2 Chalice of the Void
2 Dovin's Veto
1 Emrakul, the Promised End
2 Endurance
1 Fury
1 Knight of Autumn
1 Meddling Mage
1 Obsidian Charmaw
3 Veil of Summer
1 Yorion, Sky Nomad
",23, 2022-05-14
23,4818600,Burn,Cachorrowo,/deck/visual/4818600?fullscreen=true,"4 Arid Mesa
2 Bloodstained Mire
4 Boros Charm
4 Eidolon of the Great Revel
1 Fiery Islet
4 Goblin Guide
4 Inspiring Vantage
4 Lava Spike
4 Lightning Bolt
2 Lightning Helix
4 Monastery Swiftspear
3 Mountain
4 Rift Bolt
2 Sacred Foundry
4 Searing Blaze
4 Skewer the Critics
2 Skullcrack
4 Sunbaked Canyon

3 Path to Exile
2 Rest in Peace
4 Roiling Vortex
3 Sanctifier en-Vec
3 Smash to Smithereens
",24, 2022-05-14
24,4818601,Mono-Green Hardened Scales,Snickersaut,/deck/visual/4818601?fullscreen=true,"4 Ancient Stirrings
1 Animation Module
4 Arcbound Ravager
1 Boseiju, Who Endures
3 Forest
4 Grove of the Burnwillows
4 Hangarback Walker
4 Hardened Scales
4 Inkmoth Nexus
2 Karplusan Forest
2 Llanowar Reborn
4 Patchwork Automaton
1 Pendelhaven
1 Phyrexia's Core
1 Shadowspear
1 Sokenzan, Crucible of Defiance
1 Springleaf Drum
3 The Ozolith
4 Urza's Saga
4 Walking Ballista
3 Welding Jar
4 Zabaz, the Glimmerwasp

1 Chalice of the Void
1 Damping Sphere
2 Dismember
1 Grafdigger's Cage
2 Natural State
2 Nature's Claim
1 Pithing Needle
1 Relic of Progenitus
1 Soul-Guide Lantern
1 Tamiyo's Safekeeping
1 Torpor Orb
1 Void Mirror
",25, 2022-05-14
25,4818602,Crab Vine,IPlayBadDecks,/deck/visual/4818602?fullscreen=true,"2 Bloodstained Mire
4 Creeping Chill
1 Godless Shrine
4 Gravecrawler
4 Hedron Crab
4 Marsh Flats
4 Merfolk Secretkeeper
3 Narcomoeba
4 Otherworldly Gaze
2 Overgrown Tomb
1 Polluted Delta
4 Prized Amalgam
4 Rotting Rats
4 Stitcher's Supplier
3 Swamp
4 Vengevine
4 Verdant Catacombs
3 Watery Grave
1 Wonder

3 Assassin's Trophy
3 Force of Negation
3 Leyline of the Void
3 Prismatic Ending
3 Subtlety
",26, 2022-05-14
26,4818603,Gruul Midrange,FlawedTruth,/deck/visual/4818603?fullscreen=true,"4 Arbor Elf
3 Blood Moon
4 Bloodbraid Elf
4 Bonecrusher Giant
2 Chandra, Torch of Defiance
6 Forest
4 Fury
4 Ignoble Hierarch
3 Klothys, God of Destiny
4 Lightning Bolt
2 Mountain
4 Seasoned Pyromancer
4 Stomping Ground
4 Utopia Sprawl
4 Verdant Catacombs
4 Wooded Foothills

2 Ancient Grudge
1 Blood Moon
2 Chalice of the Void
1 Flame Slash
2 Magus of the Moon
2 Obstinate Baloth
1 Pillage
2 Plummet
2 Relic of Progenitus
",27, 2022-05-14
27,4818604,4c Living End,Collinisimo,/deck/visual/4818604?fullscreen=true,"4 Architects of Will
1 Boseiju, Who Endures
3 Botanical Sanctum
2 Breeding Pool
2 Colossal Skyturtle
4 Curator of Mysteries
1 Flooded Strand
4 Force of Negation
4 Grief
1 Island
3 Living End
4 Misty Rainforest
2 Otawara, Soaring City
1 Scalding Tarn
4 Shardless Agent
2 Spirebluff Canal
2 Steam Vents
4 Street Wraith
4 Striped Riverwinder
1 Subtlety
4 Violent Outburst
3 Waker of Waves

1 Brazen Borrower
3 Endurance
2 Force of Vigor
1 Forest
2 Foundation Breaker
2 Leyline of Sanctity
2 Mystical Dispute
2 Subtlety
",28, 2022-05-14
28,4818605,Yawgmoth,TheLastBeta,/deck/visual/4818605?fullscreen=true,"3 Birds of Paradise
1 Blood Artist
2 Blooming Marsh
2 Boseiju, Who Endures
4 Chord of Calling
1 Dryad Arbor
3 Eldritch Evolution
1 Endurance
1 Essence Warden
2 Forest
1 Geralf's Messenger
4 Grist, the Hunger Tide
1 Hapatra, Vizier of Poisons
4 Ignoble Hierarch
2 Misty Rainforest
2 Nurturing Peatland
2 Overgrown Tomb
4 Strangleroot Geist
1 Swamp
2 Twilight Mire
1 Urborg, Tomb of Yawgmoth
4 Verdant Catacombs
4 Wall of Roots
4 Yawgmoth, Thran Physician
4 Young Wolf

1 Crime/Punishment
3 Endurance
2 Force of Vigor
2 Necromentia
1 Obstinate Baloth
1 Outland Liberator
1 Scavenging Ooze
4 Thoughtseize
",29, 2022-05-14
29,4818606,Mono-Green Tron,FATTOCATTO,/deck/visual/4818606?fullscreen=true,"4 Ancient Stirrings
1 Blast Zone
1 Boseiju, Who Endures
4 Chromatic Sphere
4 Chromatic Star
4 Expedition Map
3 Forest
4 Karn Liberated
4 Karn, the Great Creator
1 Kozilek, Butcher of Truth
2 Oblivion Stone
2 Relic of Progenitus
1 Sanctum of Ugin
4 Sylvan Scrying
2 Ugin, the Spirit Dragon
2 Ulamog, the Ceaseless Hunger
4 Urza's Mine
4 Urza's Power Plant
4 Urza's Tower
1 Walking Ballista
2 Warping Wail
2 Wurmcoil Engine

1 Elixir of Immortality
1 Ensnaring Bridge
1 Liquimetal Coating
2 Nature's Claim
1 Oblivion Stone
1 Pithing Needle
1 Sundering Titan
2 Thragtusk
1 Tormod's Crypt
1 Torpor Orb
1 Trinisphere
1 Walking Ballista
1 Wilt
",30, 2022-05-14
30,4818607,Jund,BizzNess,/deck/visual/4818607?fullscreen=true,"2 Blackcleave Cliffs
2 Blood Crypt
4 Bloodstained Mire
1 Boseiju, Who Endures
2 Fatal Push
1 Forest
3 Inquisition of Kozilek
3 Lightning Bolt
4 Liliana of the Veil
1 Mountain
2 Nihil Spellbomb
1 Overgrown Tomb
1 Pithing Needle
4 Ragavan, Nimble Pilferer
4 Seasoned Pyromancer
1 Shadowspear
1 Stomping Ground
1 Swamp
4 Tarmogoyf
1 Terminate
3 Thoughtseize
1 Unholy Heat
3 Urza's Saga
4 Verdant Catacombs
1 Wooded Foothills
4 Wrenn and Six
1 Ziatora's Proving Ground

2 Alpine Moon
1 Boil
1 Boseiju, Who Endures
1 Chalice of the Void
2 Endurance
2 Engineered Explosives
1 Pyrite Spellbomb
1 Shatterstorm
1 Soul-Guide Lantern
1 Terminate
2 Tourach, Dread Cantor
",31, 2022-05-14
